timestamp,location,vehicle_count,hour_of_day,day_of_week,congestion_level
2016-04-15 04:00:00,2,10,4,Friday,Low
2017-02-13 17:00:00,3,18,17,Monday,Low
2016-11-12 17:00:00,1,34,17,Saturday,High
2016-01-27 10:00:00,3,16,10,Wednesday,Low
2016-10-26 21:00:00,2,17,21,Wednesday,Low
2017-01-12 20:00:00,3,18,20,Thursday,Low
2016-05-20 10:00:00,1,47,10,Friday,High
2017-01-07 11:00:00,1,45,11,Saturday,High
2016-11-24 20:00:00,1,73,20,Thursday,High
2017-01-17 20:00:00,1,86,20,Tuesday,High
2016-06-24 06:00:00,2,4,6,Friday,Low
2016-12-14 04:00:00,2,14,4,Wednesday,Low
2016-04-06 18:00:00,3,17,18,Wednesday,Low
2017-01-05 05:00:00,3,8,5,Thursday,Low
2017-05-06 18:00:00,1,51,18,Saturday,High
2016-06-02 06:00:00,2,6,6,Thursday,Low
2017-01-06 12:00:00,2,17,12,Friday,Low
2016-12-29 09:00:00,2,11,9,Thursday,Low
2017-01-31 22:00:00,4,9,22,Tuesday,Low
2017-01-28 15:00:00,4,7,15,Saturday,Low
2016-03-27 19:00:00,1,26,19,Sunday,Medium
2017-04-14 09:00:00,4,8,9,Friday,Low
2017-04-12 14:00:00,4,4,14,Wednesday,Low
2017-03-01 08:00:00,4,6,8,Wednesday,Low
2016-11-03 10:00:00,2,14,10,Thursday,Low
2017-01-23 08:00:00,1,50,8,Monday,High
2017-01-17 20:00:00,1,86,20,Tuesday,High
2016-07-08 10:00:00,2,10,10,Friday,Low
2017-02-12 21:00:00,2,19,21,Sunday,Low
2017-04-04 03:00:00,1,41,3,Tuesday,High
2016-10-10 13:00:00,3,28,13,Monday,Medium
2016-04-20 18:00:00,1,39,18,Wednesday,High
2016-06-28 02:00:00,2,10,2,Tuesday,Low
2016-06-02 20:00:00,2,17,20,Thursday,Low
2017-01-18 12:00:00,3,23,12,Wednesday,Medium
2016-09-10 00:00:00,3,20,0,Saturday,Medium
2015-12-30 19:00:00,2,10,19,Wednesday,Low
2016-11-23 05:00:00,1,31,5,Wednesday,High
2017-05-09 21:00:00,2,31,21,Tuesday,High
2016-11-19 10:00:00,1,43,10,Saturday,High
2016-04-25 22:00:00,1,43,22,Monday,High
2016-06-06 23:00:00,1,41,23,Monday,High
2017-03-12 11:00:00,1,51,11,Sunday,High
2016-08-23 12:00:00,2,16,12,Tuesday,Low
2017-01-08 06:00:00,4,4,6,Sunday,Low
2016-08-28 00:00:00,1,35,0,Sunday,High
2016-11-27 02:00:00,1,32,2,Sunday,High
2015-11-22 19:00:00,2,11,19,Sunday,Low
2016-07-19 21:00:00,2,15,21,Tuesday,Low
2016-10-25 08:00:00,3,9,8,Tuesday,Low
2016-04-26 20:00:00,1,40,20,Tuesday,High
2017-01-03 16:00:00,1,77,16,Tuesday,High
2016-12-15 21:00:00,1,75,21,Thursday,High
2017-06-07 08:00:00,1,67,8,Wednesday,High
2016-01-11 00:00:00,1,21,0,Monday,Medium
2017-04-24 16:00:00,1,87,16,Monday,High
2017-04-29 10:00:00,3,13,10,Saturday,Low
2017-05-05 14:00:00,3,23,14,Friday,Medium
2016-08-05 15:00:00,3,10,15,Friday,Low
2016-04-10 10:00:00,3,16,10,Sunday,Low
2015-11-10 02:00:00,2,9,2,Tuesday,Low
2016-05-26 09:00:00,1,32,9,Thursday,High
2017-03-13 05:00:00,4,4,5,Monday,Low
2016-10-27 08:00:00,3,12,8,Thursday,Low
2017-01-27 12:00:00,4,10,12,Friday,Low
2017-06-20 22:00:00,1,101,22,Tuesday,High
2016-05-28 03:00:00,2,5,3,Saturday,Low
2017-04-04 09:00:00,4,7,9,Tuesday,Low
2017-01-16 05:00:00,3,12,5,Monday,Low
2017-03-05 07:00:00,3,8,7,Sunday,Low
2017-06-15 16:00:00,3,18,16,Thursday,Low
2016-08-15 22:00:00,3,11,22,Monday,Low
2016-11-03 18:00:00,1,75,18,Thursday,High
2016-03-05 12:00:00,3,28,12,Saturday,Medium
2017-01-30 13:00:00,3,19,13,Monday,Low
2016-09-29 12:00:00,3,20,12,Thursday,Medium
2016-10-06 00:00:00,2,18,0,Thursday,Low
2016-04-09 01:00:00,2,8,1,Saturday,Low
2017-03-12 18:00:00,4,3,18,Sunday,Low
2017-02-21 13:00:00,4,18,13,Tuesday,Low
2016-11-25 23:00:00,1,48,23,Friday,High
2017-02-25 22:00:00,3,36,22,Saturday,High
2017-01-20 02:00:00,1,54,2,Friday,High
2017-03-25 04:00:00,2,11,4,Saturday,Low
2016-12-15 17:00:00,3,25,17,Thursday,Medium
2016-09-05 09:00:00,1,31,9,Monday,High
2016-11-01 12:00:00,1,57,12,Tuesday,High
2016-03-22 11:00:00,1,38,11,Tuesday,High
2016-02-13 08:00:00,2,8,8,Saturday,Low
2017-01-09 17:00:00,1,90,17,Monday,High
2016-01-20 00:00:00,3,12,0,Wednesday,Low
2017-04-20 13:00:00,3,36,13,Thursday,High
2017-02-02 09:00:00,1,59,9,Thursday,High
2017-06-11 03:00:00,3,9,3,Sunday,Low
2017-04-17 10:00:00,1,87,10,Monday,High
2016-07-28 09:00:00,1,39,9,Thursday,High
2017-03-25 20:00:00,4,5,20,Saturday,Low
2017-01-29 07:00:00,2,9,7,Sunday,Low
2017-01-29 22:00:00,1,54,22,Sunday,High
2016-04-22 07:00:00,1,21,7,Friday,Medium
2017-02-03 21:00:00,1,77,21,Friday,High
2017-04-01 20:00:00,1,74,20,Saturday,High
2016-12-02 09:00:00,2,13,9,Friday,Low
2015-11-23 18:00:00,2,14,18,Monday,Low
2017-02-27 16:00:00,1,78,16,Monday,High
2015-12-04 16:00:00,2,10,16,Friday,Low
2016-12-16 21:00:00,3,18,21,Friday,Low
2016-09-13 15:00:00,1,55,15,Tuesday,High
2015-12-26 17:00:00,3,5,17,Saturday,Low
2016-05-11 20:00:00,1,47,20,Wednesday,High
2016-07-16 19:00:00,1,42,19,Saturday,High
2016-12-08 10:00:00,1,68,10,Thursday,High
2016-12-27 07:00:00,3,10,7,Tuesday,Low
2017-05-01 03:00:00,1,35,3,Monday,High
2016-09-11 22:00:00,1,55,22,Sunday,High
2016-02-12 17:00:00,3,16,17,Friday,Low
2017-03-22 07:00:00,2,21,7,Wednesday,Medium
2016-07-12 03:00:00,3,2,3,Tuesday,Low
2015-12-05 21:00:00,3,5,21,Saturday,Low
2017-05-03 18:00:00,2,36,18,Wednesday,High
2017-04-11 02:00:00,2,25,2,Tuesday,Medium
2016-11-18 19:00:00,1,71,19,Friday,High
2017-02-04 13:00:00,3,18,13,Saturday,Low
2017-02-17 05:00:00,1,32,5,Friday,High
2017-03-28 17:00:00,2,29,17,Tuesday,Medium
2017-03-10 20:00:00,2,31,20,Friday,High
2016-12-16 04:00:00,1,32,4,Friday,High
2017-01-01 14:00:00,4,4,14,Sunday,Low
2016-03-20 12:00:00,3,10,12,Sunday,Low
2017-02-01 13:00:00,2,13,13,Wednesday,Low
2016-07-11 15:00:00,1,66,15,Monday,High
2016-03-16 00:00:00,1,32,0,Wednesday,High
2017-03-22 09:00:00,1,63,9,Wednesday,High
2016-11-22 04:00:00,1,39,4,Tuesday,High
2016-09-30 05:00:00,1,26,5,Friday,Medium
2016-09-19 06:00:00,2,9,6,Monday,Low
2017-02-23 06:00:00,1,46,6,Thursday,High
2016-05-04 04:00:00,2,7,4,Wednesday,Low
2017-05-22 03:00:00,2,16,3,Monday,Low
2017-04-26 11:00:00,3,20,11,Wednesday,Medium
2016-09-26 08:00:00,2,14,8,Monday,Low
2016-01-19 11:00:00,1,36,11,Tuesday,High
2016-07-01 19:00:00,1,49,19,Friday,High
2016-09-26 23:00:00,3,24,23,Monday,Medium
2016-02-29 08:00:00,1,36,8,Monday,High
2017-02-18 16:00:00,2,15,16,Saturday,Low
2017-04-29 05:00:00,3,6,5,Saturday,Low
2017-03-01 03:00:00,1,50,3,Wednesday,High
2017-03-09 10:00:00,2,21,10,Thursday,Medium
2017-02-09 21:00:00,3,36,21,Thursday,High
2017-03-10 23:00:00,1,63,23,Friday,High
2016-06-28 23:00:00,1,47,23,Tuesday,High
2016-10-06 10:00:00,2,14,10,Thursday,Low
2016-08-25 01:00:00,2,15,1,Thursday,Low
2016-02-22 00:00:00,1,32,0,Monday,High
2017-06-24 11:00:00,1,55,11,Saturday,High
2017-05-23 08:00:00,4,6,8,Tuesday,Low
2016-11-29 13:00:00,1,70,13,Tuesday,High
2016-03-22 00:00:00,1,34,0,Tuesday,High
2016-12-26 18:00:00,3,17,18,Monday,Low
2016-02-22 05:00:00,2,4,5,Monday,Low
2016-07-21 20:00:00,3,55,20,Thursday,High
2017-03-23 03:00:00,3,11,3,Thursday,Low
2016-01-03 22:00:00,2,8,22,Sunday,Low
2016-11-13 16:00:00,1,33,16,Sunday,High
2017-04-01 00:00:00,2,25,0,Saturday,Medium
2016-12-01 17:00:00,2,18,17,Thursday,Low
2017-06-17 22:00:00,3,15,22,Saturday,Low
2015-11-04 18:00:00,2,9,18,Wednesday,Low
2017-04-01 16:00:00,3,24,16,Saturday,Medium
2016-12-25 03:00:00,2,5,3,Sunday,Low
2016-01-07 22:00:00,2,10,22,Thursday,Low
2017-06-25 11:00:00,3,22,11,Sunday,Medium
2017-02-17 04:00:00,4,5,4,Friday,Low
2016-07-16 11:00:00,1,32,11,Saturday,High
2016-12-12 17:00:00,1,67,17,Monday,High
2016-10-31 08:00:00,2,14,8,Monday,Low
2016-03-10 14:00:00,1,42,14,Thursday,High
2015-12-29 21:00:00,1,23,21,Tuesday,Medium
2016-01-21 19:00:00,1,38,19,Thursday,High
2016-11-07 07:00:00,2,11,7,Monday,Low
2016-12-29 16:00:00,3,18,16,Thursday,Low
2017-04-22 01:00:00,1,55,1,Saturday,High
2016-06-30 00:00:00,1,46,0,Thursday,High
2016-09-17 11:00:00,1,49,11,Saturday,High
2017-06-08 21:00:00,1,95,21,Thursday,High
2017-05-16 06:00:00,1,42,6,Tuesday,High
2016-10-27 22:00:00,3,8,22,Thursday,Low
2016-09-24 11:00:00,3,22,11,Saturday,Medium
2016-06-29 11:00:00,2,16,11,Wednesday,Low
2017-02-27 00:00:00,1,56,0,Monday,High
2017-03-18 22:00:00,3,32,22,Saturday,High
2017-01-04 06:00:00,2,10,6,Wednesday,Low
2015-11-02 08:00:00,3,5,8,Monday,Low
2016-11-17 08:00:00,1,43,8,Thursday,High
2016-01-17 16:00:00,3,5,16,Sunday,Low
2016-12-05 04:00:00,2,12,4,Monday,Low
2016-01-13 08:00:00,2,7,8,Wednesday,Low
2016-11-03 15:00:00,3,18,15,Thursday,Low
2017-01-18 10:00:00,3,15,10,Wednesday,Low
2017-06-06 02:00:00,4,4,2,Tuesday,Low
2017-01-26 05:00:00,1,37,5,Thursday,High
2016-02-04 01:00:00,1,29,1,Thursday,Medium
2016-06-15 07:00:00,2,10,7,Wednesday,Low
2017-03-22 10:00:00,2,22,10,Wednesday,Medium
2017-01-06 20:00:00,1,67,20,Friday,High
2016-05-12 08:00:00,3,6,8,Thursday,Low
2017-06-27 18:00:00,4,15,18,Tuesday,Low
2016-12-20 11:00:00,1,71,11,Tuesday,High
2017-04-06 13:00:00,1,95,13,Thursday,High
2016-08-08 12:00:00,2,11,12,Monday,Low
2017-05-21 08:00:00,2,17,8,Sunday,Low
2016-07-01 14:00:00,1,58,14,Friday,High
2016-01-04 20:00:00,2,10,20,Monday,Low
2017-03-30 11:00:00,1,87,11,Thursday,High
2016-05-28 23:00:00,1,29,23,Saturday,Medium
2016-11-20 02:00:00,2,11,2,Sunday,Low
2016-04-16 08:00:00,2,4,8,Saturday,Low
2017-04-11 17:00:00,2,29,17,Tuesday,Medium
2016-07-28 02:00:00,2,10,2,Thursday,Low
2015-11-20 01:00:00,1,20,1,Friday,Medium
2016-07-14 23:00:00,1,49,23,Thursday,High
2017-03-20 01:00:00,1,49,1,Monday,High
2017-05-06 23:00:00,3,10,23,Saturday,Low
2015-12-23 12:00:00,1,35,12,Wednesday,High
2016-04-16 23:00:00,1,25,23,Saturday,Medium
2016-08-31 11:00:00,1,70,11,Wednesday,High
2015-11-24 07:00:00,1,17,7,Tuesday,Low
2016-10-09 13:00:00,3,9,13,Sunday,Low
2016-04-18 23:00:00,1,41,23,Monday,High
2017-06-01 00:00:00,1,80,0,Thursday,High
2016-07-07 17:00:00,1,49,17,Thursday,High
2017-06-18 02:00:00,1,37,2,Sunday,High
2016-08-01 02:00:00,3,6,2,Monday,Low
2016-12-11 22:00:00,1,59,22,Sunday,High
2016-09-25 19:00:00,1,51,19,Sunday,High
2017-04-22 11:00:00,1,54,11,Saturday,High
2017-04-30 07:00:00,1,30,7,Sunday,Medium
2015-11-18 02:00:00,1,20,2,Wednesday,Medium
2016-07-19 11:00:00,1,56,11,Tuesday,High
2016-07-01 07:00:00,1,23,7,Friday,Medium
2016-05-26 19:00:00,1,55,19,Thursday,High
2016-03-28 22:00:00,1,39,22,Monday,High
2015-11-25 19:00:00,2,9,19,Wednesday,Low
2017-02-24 16:00:00,1,70,16,Friday,High
2016-09-12 21:00:00,1,57,21,Monday,High
2017-04-22 20:00:00,1,65,20,Saturday,High
2017-02-15 19:00:00,4,8,19,Wednesday,Low
2016-12-23 23:00:00,3,9,23,Friday,Low
2015-12-31 10:00:00,1,22,10,Thursday,Medium
2016-02-21 00:00:00,1,31,0,Sunday,High
2017-05-09 21:00:00,2,31,21,Tuesday,High
2015-11-13 06:00:00,1,13,6,Friday,Low
2017-05-18 07:00:00,2,19,7,Thursday,Low
2016-09-27 08:00:00,1,37,8,Tuesday,High
2016-12-30 18:00:00,2,10,18,Friday,Low
2016-01-20 13:00:00,3,11,13,Wednesday,Low
2017-06-09 09:00:00,4,7,9,Friday,Low
2017-01-06 04:00:00,1,34,4,Friday,High
2016-01-05 00:00:00,1,28,0,Tuesday,Medium
2017-06-22 11:00:00,3,32,11,Thursday,High
2016-01-07 19:00:00,3,3,19,Thursday,Low
2017-06-27 19:00:00,1,124,19,Tuesday,High
2016-09-28 09:00:00,3,16,9,Wednesday,Low
2017-03-31 08:00:00,1,48,8,Friday,High
2016-08-13 13:00:00,3,11,13,Saturday,Low
2016-07-22 10:00:00,2,12,10,Friday,Low
2016-07-01 18:00:00,2,15,18,Friday,Low
2016-01-29 17:00:00,2,12,17,Friday,Low
2017-04-29 04:00:00,2,12,4,Saturday,Low
2016-09-13 03:00:00,1,34,3,Tuesday,High
2016-10-01 08:00:00,2,7,8,Saturday,Low
2017-05-01 02:00:00,2,19,2,Monday,Low
2016-04-06 10:00:00,1,39,10,Wednesday,High
2017-04-27 05:00:00,1,38,5,Thursday,High
2016-10-02 10:00:00,1,34,10,Sunday,High
2017-02-14 10:00:00,3,12,10,Tuesday,Low
2015-11-23 12:00:00,1,33,12,Monday,High
2016-11-29 07:00:00,1,46,7,Tuesday,High
2016-05-23 15:00:00,2,16,15,Monday,Low
2017-03-22 21:00:00,2,36,21,Wednesday,High
2017-05-29 04:00:00,2,9,4,Monday,Low
2016-10-20 10:00:00,1,64,10,Thursday,High
2016-03-10 08:00:00,2,11,8,Thursday,Low
2017-06-04 22:00:00,2,18,22,Sunday,Low
2017-02-11 13:00:00,3,13,13,Saturday,Low
2017-05-27 23:00:00,1,58,23,Saturday,High
2016-03-15 20:00:00,1,38,20,Tuesday,High
2016-07-30 13:00:00,1,38,13,Saturday,High
2017-03-18 08:00:00,1,34,8,Saturday,High
2017-06-29 19:00:00,3,24,19,Thursday,Medium
2017-06-19 12:00:00,4,10,12,Monday,Low
2015-11-15 14:00:00,3,6,14,Sunday,Low
2016-12-03 00:00:00,1,69,0,Saturday,High
2017-02-23 19:00:00,3,180,19,Thursday,High
2016-01-29 01:00:00,2,7,1,Friday,Low
2016-07-18 17:00:00,1,58,17,Monday,High
2016-11-24 04:00:00,2,8,4,Thursday,Low
2016-11-22 07:00:00,1,43,7,Tuesday,High
2016-03-21 19:00:00,3,14,19,Monday,Low
2016-10-25 20:00:00,2,23,20,Tuesday,Medium
2016-02-15 22:00:00,2,15,22,Monday,Low
2017-02-20 10:00:00,1,72,10,Monday,High
2017-03-26 20:00:00,1,63,20,Sunday,High
2017-04-03 21:00:00,1,90,21,Monday,High
2017-01-13 08:00:00,4,7,8,Friday,Low
2015-11-01 14:00:00,2,5,14,Sunday,Low
2017-06-02 17:00:00,2,31,17,Friday,High
2017-01-16 01:00:00,1,39,1,Monday,High
2017-01-05 16:00:00,4,11,16,Thursday,Low
2016-02-29 08:00:00,3,9,8,Monday,Low
2016-04-10 01:00:00,2,9,1,Sunday,Low
2017-02-01 20:00:00,1,85,20,Wednesday,High
2016-12-26 19:00:00,1,59,19,Monday,High
2016-03-25 00:00:00,2,12,0,Friday,Low
2016-01-19 14:00:00,2,12,14,Tuesday,Low
2016-06-01 10:00:00,2,10,10,Wednesday,Low
2016-01-17 12:00:00,2,5,12,Sunday,Low
2017-06-20 04:00:00,4,4,4,Tuesday,Low
2017-01-26 17:00:00,1,62,17,Thursday,High
2016-01-11 05:00:00,3,2,5,Monday,Low
2017-04-10 20:00:00,1,100,20,Monday,High
2017-02-03 22:00:00,1,74,22,Friday,High
2016-10-13 11:00:00,1,71,11,Thursday,High
2016-04-18 13:00:00,1,48,13,Monday,High
2016-11-13 06:00:00,1,26,6,Sunday,Medium
2016-06-09 21:00:00,1,46,21,Thursday,High
2016-05-20 10:00:00,2,11,10,Friday,Low
2017-02-03 03:00:00,3,7,3,Friday,Low
2015-12-12 16:00:00,3,2,16,Saturday,Low
2016-07-15 22:00:00,3,45,22,Friday,High
2016-10-23 00:00:00,1,46,0,Sunday,High
2016-10-20 20:00:00,3,23,20,Thursday,Medium
2016-07-06 02:00:00,2,12,2,Wednesday,Low
2016-08-11 10:00:00,1,44,10,Thursday,High
2016-02-29 13:00:00,2,13,13,Monday,Low
2016-09-16 16:00:00,3,21,16,Friday,Medium
2016-08-01 05:00:00,3,6,5,Monday,Low
2017-04-05 20:00:00,1,93,20,Wednesday,High
2016-12-14 14:00:00,1,77,14,Wednesday,High
2016-05-05 21:00:00,1,34,21,Thursday,High
2016-07-20 20:00:00,1,58,20,Wednesday,High
2016-02-24 10:00:00,1,43,10,Wednesday,High
2016-06-16 22:00:00,1,44,22,Thursday,High
2016-09-30 06:00:00,1,33,6,Friday,High
2016-12-29 09:00:00,3,13,9,Thursday,Low
2017-04-26 05:00:00,2,20,5,Wednesday,Medium
2017-06-01 20:00:00,1,105,20,Thursday,High
2016-06-08 19:00:00,1,52,19,Wednesday,High
2016-10-11 11:00:00,1,44,11,Tuesday,High
2015-11-23 09:00:00,2,16,9,Monday,Low
2016-12-27 18:00:00,1,63,18,Tuesday,High
2016-12-30 19:00:00,3,16,19,Friday,Low
2016-06-08 20:00:00,1,52,20,Wednesday,High
2016-12-30 12:00:00,1,63,12,Friday,High
2016-12-28 19:00:00,2,18,19,Wednesday,Low
2017-04-07 00:00:00,2,26,0,Friday,Medium
2017-05-27 10:00:00,2,14,10,Saturday,Low
2017-01-24 06:00:00,1,39,6,Tuesday,High
2016-09-11 23:00:00,3,31,23,Sunday,High
2017-05-24 15:00:00,1,107,15,Wednesday,High
2016-12-13 18:00:00,2,15,18,Tuesday,Low
2016-08-10 23:00:00,1,53,23,Wednesday,High
2017-03-19 11:00:00,2,14,11,Sunday,Low
2016-06-04 14:00:00,1,32,14,Saturday,High
2017-06-16 23:00:00,1,74,23,Friday,High
2016-06-04 16:00:00,1,25,16,Saturday,Medium
2017-03-24 18:00:00,3,18,18,Friday,Low
2017-06-26 14:00:00,2,28,14,Monday,Medium
2016-09-23 05:00:00,2,8,5,Friday,Low
2017-06-27 02:00:00,1,69,2,Tuesday,High
2016-08-30 08:00:00,1,33,8,Tuesday,High
2017-05-20 06:00:00,2,11,6,Saturday,Low
2015-11-24 16:00:00,1,24,16,Tuesday,Medium
2017-03-31 19:00:00,1,80,19,Friday,High
2015-11-14 17:00:00,3,6,17,Saturday,Low
2017-05-14 03:00:00,2,15,3,Sunday,Low
2016-03-24 23:00:00,1,32,23,Thursday,High
2017-06-27 16:00:00,2,37,16,Tuesday,High
2016-04-18 10:00:00,1,45,10,Monday,High
2016-02-29 20:00:00,1,51,20,Monday,High
2016-09-28 08:00:00,1,40,8,Wednesday,High
2016-11-11 13:00:00,1,53,13,Friday,High
2016-11-16 02:00:00,2,17,2,Wednesday,Low
2016-05-10 18:00:00,1,56,18,Tuesday,High
2016-10-18 21:00:00,1,72,21,Tuesday,High
2016-06-02 07:00:00,2,8,7,Thursday,Low
2016-10-09 04:00:00,2,6,4,Sunday,Low
2016-05-10 19:00:00,2,16,19,Tuesday,Low
2015-11-08 10:00:00,3,10,10,Sunday,Low
2016-04-27 11:00:00,1,40,11,Wednesday,High
2016-02-08 00:00:00,3,10,0,Monday,Low
2016-08-31 23:00:00,2,14,23,Wednesday,Low
2016-05-18 02:00:00,1,32,2,Wednesday,High
2016-05-12 22:00:00,2,17,22,Thursday,Low
2017-01-24 05:00:00,3,8,5,Tuesday,Low
2017-04-22 04:00:00,1,36,4,Saturday,High
2016-10-11 21:00:00,3,10,21,Tuesday,Low
2016-08-23 16:00:00,1,59,16,Tuesday,High
2017-04-03 00:00:00,2,23,0,Monday,Medium
2017-03-24 05:00:00,1,39,5,Friday,High
2016-11-15 20:00:00,2,23,20,Tuesday,Medium
2016-08-03 09:00:00,1,42,9,Wednesday,High
2016-02-23 06:00:00,1,19,6,Tuesday,Low
2016-04-11 13:00:00,2,14,13,Monday,Low
2016-03-26 21:00:00,2,6,21,Saturday,Low
2016-03-10 13:00:00,1,33,13,Thursday,High
2016-02-10 23:00:00,1,39,23,Wednesday,High
2017-01-26 01:00:00,1,61,1,Thursday,High
2016-02-13 09:00:00,3,9,9,Saturday,Low
2017-04-13 11:00:00,4,6,11,Thursday,Low
2015-11-12 05:00:00,1,9,5,Thursday,Low
2016-02-10 16:00:00,1,36,16,Wednesday,High
2016-10-12 05:00:00,2,12,5,Wednesday,Low
2016-08-10 11:00:00,1,55,11,Wednesday,High
2017-02-25 16:00:00,3,32,16,Saturday,High
2017-04-14 23:00:00,4,7,23,Friday,Low
2016-08-30 12:00:00,1,61,12,Tuesday,High
2016-07-29 07:00:00,2,9,7,Friday,Low
2016-09-08 14:00:00,1,55,14,Thursday,High
2016-02-13 11:00:00,1,24,11,Saturday,Medium
2016-08-22 22:00:00,3,20,22,Monday,Medium
2017-06-23 07:00:00,2,18,7,Friday,Low
2017-04-12 13:00:00,2,26,13,Wednesday,Medium
2017-02-16 10:00:00,2,18,10,Thursday,Low
2016-07-20 13:00:00,1,54,13,Wednesday,High
2016-12-01 03:00:00,2,16,3,Thursday,Low
2017-04-24 18:00:00,1,92,18,Monday,High
2015-11-30 20:00:00,1,31,20,Monday,High
2016-03-12 01:00:00,3,11,1,Saturday,Low
2016-12-17 21:00:00,1,54,21,Saturday,High
2016-07-19 17:00:00,3,15,17,Tuesday,Low
2017-05-22 01:00:00,3,8,1,Monday,Low
2016-01-25 08:00:00,3,10,8,Monday,Low
2016-02-28 10:00:00,2,9,10,Sunday,Low
2016-12-19 15:00:00,2,19,15,Monday,Low
2017-02-24 23:00:00,3,39,23,Friday,High
2016-10-31 08:00:00,1,37,8,Monday,High
2016-11-06 21:00:00,3,15,21,Sunday,Low
2017-06-03 07:00:00,1,39,7,Saturday,High
2017-03-29 16:00:00,2,26,16,Wednesday,Medium
2016-08-24 00:00:00,1,46,0,Wednesday,High
2016-02-03 11:00:00,1,47,11,Wednesday,High
2016-02-26 09:00:00,1,25,9,Friday,Medium
2016-08-31 17:00:00,1,61,17,Wednesday,High
2016-01-04 23:00:00,1,29,23,Monday,Medium
2017-01-20 06:00:00,1,39,6,Friday,High
2016-04-04 07:00:00,2,7,7,Monday,Low
2017-04-25 09:00:00,1,69,9,Tuesday,High
2017-05-11 03:00:00,1,41,3,Thursday,High
2017-04-03 15:00:00,2,33,15,Monday,High
2017-06-04 09:00:00,2,10,9,Sunday,Low
2016-01-28 01:00:00,2,11,1,Thursday,Low
2016-08-25 11:00:00,2,14,11,Thursday,Low
2016-07-26 01:00:00,1,39,1,Tuesday,High
2016-05-13 23:00:00,1,40,23,Friday,High
2016-01-07 10:00:00,1,26,10,Thursday,Medium
2017-04-27 16:00:00,2,30,16,Thursday,Medium
2017-01-28 00:00:00,2,18,0,Saturday,Low
2016-10-15 01:00:00,2,17,1,Saturday,Low
2016-01-26 21:00:00,1,34,21,Tuesday,High
2016-11-09 12:00:00,2,13,12,Wednesday,Low
2017-06-11 10:00:00,2,11,10,Sunday,Low
2016-03-19 00:00:00,1,32,0,Saturday,High
2016-04-17 22:00:00,2,11,22,Sunday,Low
2017-05-27 06:00:00,4,3,6,Saturday,Low
2017-02-18 11:00:00,4,7,11,Saturday,Low
2016-06-23 11:00:00,1,62,11,Thursday,High
2017-06-17 22:00:00,3,15,22,Saturday,Low
2016-07-08 05:00:00,1,15,5,Friday,Low
2016-03-14 21:00:00,1,41,21,Monday,High
2017-01-09 03:00:00,2,11,3,Monday,Low
2016-07-24 19:00:00,3,38,19,Sunday,High
2016-09-10 07:00:00,3,10,7,Saturday,Low
2017-05-24 14:00:00,2,42,14,Wednesday,High
2017-03-02 14:00:00,2,30,14,Thursday,Medium
2015-12-20 06:00:00,1,11,6,Sunday,Low
2017-06-04 02:00:00,1,37,2,Sunday,High
2016-09-17 05:00:00,1,31,5,Saturday,High
2016-04-17 22:00:00,3,12,22,Sunday,Low
2017-02-16 20:00:00,1,84,20,Thursday,High
2017-05-26 00:00:00,2,31,0,Friday,High
2016-12-06 03:00:00,1,50,3,Tuesday,High
2016-12-30 12:00:00,1,63,12,Friday,High
2017-05-03 19:00:00,1,92,19,Wednesday,High
2016-08-07 08:00:00,1,20,8,Sunday,Medium
2016-04-18 10:00:00,1,45,10,Monday,High
2017-05-17 15:00:00,2,39,15,Wednesday,High
2017-06-22 04:00:00,4,7,4,Thursday,Low
2016-02-10 20:00:00,1,42,20,Wednesday,High
2017-04-17 20:00:00,3,48,20,Monday,High
2016-02-12 02:00:00,1,28,2,Friday,Medium
2017-06-08 11:00:00,2,31,11,Thursday,High
2016-08-25 09:00:00,1,42,9,Thursday,High
2016-10-23 23:00:00,1,50,23,Sunday,High
2016-06-07 14:00:00,1,52,14,Tuesday,High
2016-09-15 08:00:00,1,30,8,Thursday,Medium
2016-08-25 03:00:00,1,27,3,Thursday,Medium
2016-11-11 01:00:00,2,16,1,Friday,Low
2016-09-08 13:00:00,1,55,13,Thursday,High
2016-10-06 02:00:00,3,6,2,Thursday,Low
2016-10-06 00:00:00,3,11,0,Thursday,Low
2017-01-12 13:00:00,1,75,13,Thursday,High
2015-11-04 04:00:00,3,1,4,Wednesday,Low
2017-06-29 19:00:00,2,41,19,Thursday,High
2017-05-01 16:00:00,1,35,16,Monday,High
2016-07-06 21:00:00,1,48,21,Wednesday,High
2017-02-28 03:00:00,3,12,3,Tuesday,Low
2017-03-11 11:00:00,2,12,11,Saturday,Low
2017-01-28 11:00:00,1,43,11,Saturday,High
2017-03-30 10:00:00,2,25,10,Thursday,Medium
2016-06-06 10:00:00,3,11,10,Monday,Low
2017-03-18 21:00:00,4,10,21,Saturday,Low
2017-04-09 19:00:00,4,9,19,Sunday,Low
2017-01-26 11:00:00,2,10,11,Thursday,Low
2016-06-15 16:00:00,1,46,16,Wednesday,High
2017-01-31 11:00:00,4,12,11,Tuesday,Low
2017-03-07 07:00:00,3,10,7,Tuesday,Low
2017-06-21 21:00:00,4,14,21,Wednesday,Low
2016-01-04 17:00:00,1,31,17,Monday,High
2016-12-19 07:00:00,1,35,7,Monday,High
2016-07-08 01:00:00,1,32,1,Friday,High
2016-10-02 18:00:00,1,44,18,Sunday,High
2016-07-04 14:00:00,1,58,14,Monday,High
